,39.900000000000006,41.230000000000004,42.56,43.89,45.22,46.550000000000004,47.88,49.21,50.540000000000006,51.870000000000005,53.2,54.53,55.86,57.190000000000005,58.52,59.85,61.18000000000001,62.510000000000005,63.84,65.17,66.5,67.83,69.16,70.49000000000001,73.15
39.900000000000006,119,0,107,0,16,0,0,0,12,0,23,9,7,1,0,4,0,0,0,0,0,0,0,0,0
41.230000000000004,0,0,5,0,9,0,0,0,0,0,2,8,1,0,0,0,1,0,0,0,0,0,0,0,0
42.56,38,0,597,0,44,0,8,3,39,0,71,25,65,1,1,1,13,0,4,0,0,0,0,0,0
43.89,1,0,1,0,0,0,0,0,3,0,7,0,5,0,0,6,0,0,0,0,0,0,0,0,0
45.22,17,0,167,0,112,2,2,6,73,0,121,11,50,0,5,32,33,0,5,0,12,0,0,0,1
46.550000000000004,1,0,8,0,3,1,0,3,8,0,6,0,4,0,16,0,5,0,0,0,2,0,0,0,0
47.88,21,0,198,0,37,0,8,2,57,0,94,20,67,5,2,6,3,0,3,0,1,0,0,0,0
49.21,0,0,15,0,0,4,0,54,12,0,16,2,5,0,4,0,11,0,1,0,7,0,0,0,0
50.540000000000006,15,0,89,0,42,0,5,8,341,0,181,13,170,3,8,7,11,0,2,0,6,0,0,0,1
51.870000000000005,3,0,29,0,5,0,0,1,4,2,10,9,21,1,2,0,3,0,0,0,0,0,0,0,0
53.2,13,0,128,0,13,0,1,6,140,1,458,3,96,0,30,24,8,0,29,0,36,0,0,0,0
54.53,15,0,43,0,4,0,0,0,17,0,34,31,18,0,1,0,4,0,0,0,0,0,0,0,0
55.86,2,0,107,0,12,3,10,19,89,0,88,11,399,3,50,52,16,0,8,0,5,0,0,0,0
57.190000000000005,7,0,79,0,5,0,0,0,29,0,66,9,22,14,4,6,6,0,0,0,2,0,0,0,0
58.52,0,0,24,0,2,0,0,14,50,0,64,4,122,1,82,27,8,0,22,0,14,0,2,0,0
59.85,0,0,3,0,2,0,0,2,2,0,18,0,23,0,18,99,2,0,13,0,3,0,0,0,0
61.18000000000001,2,0,115,0,18,0,5,19,36,0,82,8,106,0,42,13,35,0,60,0,7,0,0,0,0
62.510000000000005,0,0,12,0,2,0,0,0,1,0,22,0,4,0,14,13,5,0,16,0,10,0,0,0,0
63.84,0,0,0,0,1,0,0,4,3,0,26,0,13,0,33,19,23,0,115,0,25,0,2,0,0
65.17,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0
66.5,0,0,7,0,1,0,0,2,5,0,46,2,9,0,14,3,4,0,22,0,58,0,0,0,0
67.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
69.16,0,0,0,0,0,0,0,0,6,0,9,0,1,0,3,0,0,0,1,0,10,0,1,0,0
70.49000000000001,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0
73.15,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,1,0,5,0,0,0,0
