,39.900000000000006,41.230000000000004,42.56,43.89,45.22,46.550000000000004,47.88,49.21,50.540000000000006,51.870000000000005,53.2,54.53,55.86,57.190000000000005,58.52,59.85,61.18000000000001,62.510000000000005,63.84,65.17,66.5,67.83,69.16,70.49000000000001,73.15
39.900000000000006,146,0,66,4,28,0,15,0,25,0,8,0,4,0,0,0,2,0,0,0,0,0,0,0,0
41.230000000000004,0,9,10,0,1,0,0,0,3,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0
42.56,34,16,557,2,55,0,56,8,47,0,30,6,31,37,3,1,27,0,0,0,0,0,0,0,0
43.89,1,0,3,8,3,1,0,1,1,0,1,0,2,0,0,2,0,0,0,0,0,0,0,0,0
45.22,19,2,67,3,225,4,50,5,63,0,69,4,62,9,17,16,24,2,1,0,7,0,0,0,0
46.550000000000004,1,0,7,0,6,8,2,11,1,0,4,0,8,0,0,0,3,2,0,0,4,0,0,0,0
47.88,12,3,55,0,40,1,173,3,34,0,57,4,85,25,11,5,11,2,1,0,1,0,0,0,0
49.21,0,0,8,0,2,4,2,57,7,0,21,0,3,1,3,0,19,0,1,0,3,0,0,0,0
50.540000000000006,14,0,69,2,57,2,30,7,375,0,143,4,124,17,29,3,22,0,1,0,3,0,0,0,0
51.870000000000005,2,0,3,0,7,0,11,1,6,0,13,4,29,8,1,0,5,0,0,0,0,0,0,0,0
53.2,7,4,56,0,34,2,37,13,90,0,434,8,124,34,30,35,52,0,11,0,15,0,0,0,0
54.53,2,0,12,0,5,1,15,0,5,0,32,47,24,10,6,0,8,0,0,0,0,0,0,0,0
55.86,2,0,44,0,25,2,38,21,69,0,78,5,443,22,44,38,31,4,3,0,5,0,0,0,0
57.190000000000005,3,0,29,0,14,0,12,1,21,0,35,5,33,67,2,6,17,0,0,0,4,0,0,0,0
58.52,0,0,8,0,20,5,5,25,19,0,66,7,98,5,89,28,44,3,9,0,5,0,0,0,0
59.85,0,0,0,0,5,0,1,2,4,0,17,0,27,0,12,102,1,5,5,0,4,0,0,0,0
61.18000000000001,1,0,60,0,33,4,28,17,50,0,53,6,85,23,19,9,121,8,23,0,8,0,0,0,0
62.510000000000005,0,0,1,0,4,0,1,0,3,0,6,1,6,8,18,12,10,17,2,0,10,0,0,0,0
63.84,0,0,0,0,10,0,0,16,4,0,19,0,25,1,15,30,61,6,60,0,17,0,0,0,0
65.17,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
66.5,0,0,3,0,12,0,3,3,9,0,28,0,15,4,8,3,24,2,11,0,46,0,0,0,2
67.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
69.16,0,0,0,1,1,1,1,0,0,0,9,0,1,0,8,2,4,0,0,0,3,0,0,0,0
70.49000000000001,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,2,0,0,0,0
73.15,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,5,0,0,0,1
