,39.900000000000006,41.230000000000004,42.56,43.89,45.22,46.550000000000004,47.88,49.21,50.540000000000006,51.870000000000005,53.2,54.53,55.86,57.190000000000005,58.52,59.85,61.18000000000001,62.510000000000005,63.84,65.17,66.5,67.83,69.16,70.49000000000001,73.15
39.900000000000006,221,0,43,0,22,0,5,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41.230000000000004,0,1,19,0,3,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0
42.56,115,1,568,0,75,0,46,0,30,0,34,9,12,8,0,0,11,0,0,0,1,0,0,0,0
43.89,4,0,1,0,11,0,0,0,1,0,3,0,1,0,1,1,0,0,0,0,0,0,0,0,0
45.22,60,0,108,0,218,2,25,1,36,0,64,15,28,1,8,19,42,0,5,0,17,0,0,0,0
46.550000000000004,2,0,3,0,9,5,1,5,2,0,11,0,6,0,4,0,5,0,0,0,4,0,0,0,0
47.88,38,0,90,0,57,0,132,1,47,0,51,28,45,10,0,1,19,2,1,0,2,0,0,0,0
49.21,0,0,18,0,4,5,4,27,5,0,27,2,8,3,4,0,14,0,6,0,4,0,0,0,0
50.540000000000006,28,0,98,0,80,0,38,0,304,0,194,14,80,5,2,6,30,2,3,0,18,0,0,0,0
51.870000000000005,3,0,7,0,12,2,13,0,1,0,15,14,16,3,0,0,4,0,0,0,0,0,0,0,0
53.2,15,0,87,0,38,0,30,1,87,0,469,18,82,17,6,7,34,4,60,0,31,0,0,0,0
54.53,5,0,10,0,10,1,15,0,12,0,24,61,9,2,0,0,17,0,0,0,1,0,0,0,0
55.86,7,0,71,0,30,2,77,14,58,0,142,11,339,5,9,44,41,6,14,0,4,0,0,0,0
57.190000000000005,5,0,60,0,10,0,16,0,12,0,50,14,8,20,0,6,35,0,2,0,11,0,0,0,0
58.52,0,0,18,0,12,4,4,14,40,0,77,5,113,1,31,21,32,10,38,0,16,0,0,0,0
59.85,2,0,2,0,2,0,3,2,1,0,22,0,23,0,6,88,3,6,21,0,4,0,0,0,0
61.18000000000001,6,0,85,0,43,0,19,11,28,0,72,13,66,13,16,7,72,3,75,0,19,0,0,0,0
62.510000000000005,0,0,9,0,1,0,3,0,2,0,9,0,5,3,2,10,8,9,19,0,18,0,0,0,0
63.84,0,0,0,0,0,0,0,2,5,0,33,0,20,0,7,16,6,2,154,0,19,0,0,0,0
65.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0
66.5,0,0,4,0,6,0,3,0,5,0,14,1,9,1,6,2,10,0,34,0,78,0,0,0,0
67.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
69.16,0,0,1,0,0,0,0,0,4,0,11,0,3,0,3,0,0,0,2,0,7,0,0,0,0
70.49000000000001,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,2,0,0,0,0
73.15,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,6,0,0,0,0
